# Simulation 9 (Up to date)
# 494 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (20.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
0.52683,40.811,152.39,254.34,152.45,254.38,0.76852,1.7216e-4,0.76852,0.012835,4.2427,4.689,28.61,-80.6,9.7921,0.24492,8.4987e-6,2.3335,-0.038198,206.3,16.064,0.0057916,6.6988e-5,43.197,35.951,1.7428,0.44825,5766103,66.569,12.082,0.62684,0.62695,0.29996,0.18076,0.14612,0.049115,0.085255,1.7753e-4,0,0,0,0,5.8045e-6,0.019521,4.158,13.579,87.984,-0.0042044,NaN,14.735,1008.5,340.23,0.0059189,0.015141
0.53275,41.717,153.89,252.25,153.95,252.3,0.79372,1.7428e-4,0.79372,0.012581,4.272,5.2441,28.61,-80.6,9.792,0.21315,7.9074e-6,6.1502,-0.052121,206.12,15.886,0.0057873,6.6969e-5,43.213,35.938,1.7498,0.45267,5822539,66.337,12.334,0.62759,0.62767,0.29984,0.18111,0.14664,0.042748,0.07465,4.5651e-4,0,0,0,0,3.9538e-5,0.019713,4.158,13.579,87.958,0.0037395,NaN,14.729,1008.4,340.22,0.0066241,0.015369
0.53938,42.742,155.56,249.82,155.62,249.9,0.82214,1.7672e-4,0.82214,0.012316,4.3105,6.4356,28.61,-80.6,9.792,0.15545,7.0482e-6,9.6823,-0.063274,205.93,15.696,0.0057827,6.6949e-5,43.238,35.923,1.7592,0.45758,5885143,66.05,12.618,0.62843,0.62848,0.2997,0.18151,0.14722,0.031162,0.054469,4.7956e-4,0,0,0,0,9.5905e-5,0.019927,4.158,13.579,87.905,0.013052,NaN,14.722,1008.2,340.22,0.0088786,0.015593
0.54825,44.133,157.77,246.38,157.83,246.53,0.86069,1.8067e-4,0.86069,0.012027,4.3776,8.6923,28.61,-80.6,9.792,0.054981,5.5712e-6,12.483,-0.15873,205.69,15.461,0.005777,6.6924e-5,43.279,35.906,1.7733,0.46409,5968127,65.64,13,0.62956,0.62957,0.29952,0.18204,0.148,0.011008,0.018918,-3.6315e-4,0,0,0,0,1.5497e-4,0.02021,4.158,13.579,87.805,0.020509,NaN,14.713,1008.1,340.22,0.013318,0.015805
0.56157,46.256,161.03,241.03,161.09,241.35,0.91988,1.8888e-4,0.91988,0.011764,4.5199,12.516,28.61,-80.6,9.792,0.10442,5.1313e-6,-11.31,-0.081095,205.36,15.125,0.0057689,6.6889e-5,43.278,35.881,1.779,0.4737,6090557,65.171,13.577,0.63126,0.63128,0.29924,0.18285,0.14917,0.020974,0.037423,1.6956e-4,0,0,0,0,-1.2212e-4,0.020628,4.158,13.579,87.64,0.019032,NaN,14.699,1007.8,340.21,0.012034,0.016003
0.57361,48.211,163.92,236.78,163.99,237.24,0.97526,1.9824e-4,0.97526,0.011647,4.6865,14.747,28.61,-80.6,9.792,0.18958,5.5441e-6,-5.2845,-0.010142,204.97,14.741,0.0057595,6.6849e-5,43.264,35.852,1.7826,0.48222,6199037,64.83,14.102,0.63279,0.63286,0.29899,0.18357,0.15023,0.038228,0.067894,5.114e-5,0,0,0,0,-2.5728e-5,0.020999,4.158,13.579,87.537,0.013511,NaN,14.687,1007.6,340.2,0.0063921,0.016205
0.58,49.264,165.43,235.09,165.5,235.57,1.0055,2.038e-4,1.0055,0.011613,4.7823,15.036,28.61,-80.6,9.792,0.19793,6.5614e-6,-1.0845,-0.018363,204.69,14.462,0.0057527,6.6819e-5,43.269,35.831,1.7887,0.48668,6255830,64.601,14.381,0.63361,0.63369,0.29886,0.18396,0.15079,0.039959,0.070979,-3.81e-4,0,0,0,0,-1.0638e-6,0.021193,4.158,13.579,87.516,0.012179,NaN,14.68,1007.5,340.19,0.0059963,0.016408
0.586,50.26,166.84,233,166.91,233.46,1.0345,2.0931e-4,1.0345,0.011593,4.8717,14.625,28.61,-80.6,9.792,0.1813,7.4754e-6,2.856,-0.012015,204.51,14.275,0.0057481,6.68e-5,43.28,35.817,1.7949,0.49083,6308614,64.372,14.643,0.63437,0.63444,0.29873,0.18432,0.15132,0.036619,0.065549,4.1428e-4,0,0,0,0,7.2537e-6,0.021373,4.158,13.579,87.521,0.010249,NaN,14.673,1007.4,340.19,0.0063793,0.016615
0.59238,51.329,168.33,230.72,168.4,231.11,1.0658,2.1535e-4,1.0658,0.011577,4.9621,13.533,28.61,-80.6,9.792,0.14073,8.6772e-6,6.5096,-0.032769,204.32,14.087,0.0057435,6.678e-5,43.3,35.803,1.803,0.4952,6364225,64.105,14.921,0.63519,0.63523,0.2986,0.18471,0.15188,0.028424,0.050908,-6.36e-5,0,0,0,0,3.7021e-5,0.021564,4.158,13.579,87.552,0.0070138,NaN,14.666,1007.2,340.19,0.0080642,0.016813
0.60044,52.694,170.18,227.72,170.26,228.01,1.1063,2.2304e-4,1.1063,0.011552,5.0634,11.418,28.61,-80.6,9.792,0.065622,1.033e-5,9.5463,-0.054409,204.1,13.868,0.0057381,6.6757e-5,43.332,35.787,1.8147,0.50067,6433722,63.732,15.274,0.63622,0.63622,0.29843,0.18519,0.15259,0.013246,0.023986,2.6949e-4,0,0,0,0,7.7891e-5,0.021801,4.158,13.579,87.618,0.0019697,NaN,14.657,1007.1,340.18,0.012096,0.017002
0.61254,54.769,172.92,223.06,173,223.19,1.1683,2.339e-4,1.1683,0.011471,5.1785,7.5706,28.61,-80.6,9.792,0.065131,1.0787e-5,-9.4715,-0.040598,203.8,13.563,0.0057306,6.6725e-5,43.346,35.764,1.8235,0.50875,6536314,63.207,15.805,0.63775,0.63776,0.29819,0.18592,0.15365,0.013171,0.023849,-2.1226e-4,0,0,0,0,-7.4265e-5,0.022153,4.158,13.579,87.739,-0.0084323,NaN,14.644,1006.8,340.17,0.016279,0.017219
0.62882,57.614,176.52,216.81,176.6,216.85,1.2534,2.4445e-4,1.2534,0.011175,5.2724,4.4788,28.61,-80.6,9.792,0.15726,1.4057e-5,-1.708,-0.054705,203.37,13.133,0.00572,6.668e-5,43.336,35.731,1.829,0.51937,6671127,62.788,16.521,0.63982,0.63987,0.29785,0.1869,0.15507,0.031952,0.05819,3.9675e-4,0,0,0,0,-2.3175e-6,0.022614,4.158,13.579,87.836,-0.012735,NaN,14.626,1006.5,340.16,0.0063922,0.017435
0.63521,58.747,177.91,215.54,177.99,215.59,1.2872,2.4723e-4,1.2872,0.011005,5.3011,4.5349,28.61,-80.6,9.792,0.15079,1.5548e-5,2.3257,-0.068139,203.02,12.79,0.0057115,6.6644e-5,43.346,35.705,1.8377,0.52346,6722992,62.549,16.801,0.64062,0.64067,0.29772,0.18728,0.15562,0.030662,0.056251,1.7766e-5,0,0,0,0,4.2298e-6,0.022792,4.158,13.579,87.834,-0.0022122,NaN,14.618,1006.4,340.16,0.0065007,0.017633
0.64171,59.908,179.31,213.13,179.39,213.2,1.3217,2.4982e-4,1.3217,0.010829,5.3328,5.3107,28.61,-80.6,9.792,0.11985,1.6381e-5,6.0141,-0.071055,202.83,12.595,0.0057066,6.6623e-5,43.363,35.69,1.8455,0.52758,6775193,62.282,17.085,0.64144,0.64147,0.29759,0.18767,0.15618,0.024376,0.045244,2.72e-4,0,0,0,0,2.7846e-5,0.022971,4.158,13.579,87.807,0.0091958,NaN,14.611,1006.2,340.15,0.007951,0.017828
0.64966,61.34,181,210.01,181.08,210.13,1.3643,2.5346e-4,1.3643,0.010644,5.3818,7.0532,28.61,-80.6,9.792,0.057859,1.4364e-5,9.0788,-0.14782,202.61,12.376,0.0057011,6.66e-5,43.393,35.673,1.8566,0.53255,6838235,61.914,17.433,0.64244,0.64244,0.29743,0.18814,0.15687,0.011764,0.021719,-4.2801e-4,0,0,0,0,6.2279e-5,0.023187,4.158,13.579,87.746,0.020373,NaN,14.601,1006.1,340.15,0.011927,0.018594
0.66159,63.514,183.49,205.08,183.57,205.34,1.4291,2.6142e-4,1.4291,0.010481,5.4874,10.52,28.61,-80.6,9.792,0.059089,1.5766e-5,-8.9127,-0.11809,202.31,12.075,0.0056936,6.6568e-5,43.408,35.65,1.8657,0.53989,6931072,61.411,17.953,0.64392,0.64393,0.29719,0.18884,0.15789,0.012037,0.02241,7.6961e-5,0,0,0,0,-5.8404e-5,0.023506,4.158,13.579,87.633,0.027334,NaN,14.587,1005.8,340.14,0.0153,0.019128
0.67689,66.345,186.6,199,186.69,199.41,1.5144,2.7711e-4,1.5144,0.010484,5.6717,12.83,28.61,-80.6,9.792,0.13377,4.8464e-6,-1.488,-0.058194,201.9,11.663,0.0056833,6.6525e-5,43.404,35.618,1.8725,0.54907,7047200,61.01,18.618,0.64581,0.64585,0.29688,0.18974,0.15919,0.027363,0.051736,2.1945e-4,0,0,0,0,-1.5741e-6,0.023906,4.158,13.579,87.547,0.016559,NaN,14.569,1005.5,340.13,0.0063981,0.019393
0.68328,67.543,187.88,197.63,187.96,198.02,1.551,2.8479e-4,1.551,0.010521,5.7536,12.544,28.61,-80.6,9.792,0.12441,6.154e-6,2.4638,-0.05544,201.57,11.334,0.005675,6.6491e-5,43.416,35.593,1.8814,0.55283,7094737,60.765,18.894,0.64659,0.64662,0.29675,0.19011,0.15973,0.025467,0.047816,-2.4011e-4,0,0,0,0,4.257e-6,0.024069,4.158,13.579,87.551,0.0084033,NaN,14.561,1005.3,340.12,0.0068198,0.019592
0.6901,68.829,189.22,195.14,189.31,195.47,1.5905,2.9305e-4,1.5905,0.010557,5.8357,11.346,28.61,-80.6,9.792,0.089871,4.4845e-6,6.0208,-0.068787,201.37,11.134,0.00567,6.647e-5,43.436,35.577,1.8899,0.55679,7144814,60.466,19.187,0.64743,0.64744,0.29662,0.1905,0.1603,0.0184,0.034397,-4.2356e-4,0,0,0,0,2.5061e-5,0.024242,4.158,13.579,87.58,7.167e-4,NaN,14.553,1005.2,340.12,0.0093389,0.019789
0.69944,70.604,191.03,191.55,191.12,191.75,1.6455,3.0359e-4,1.6455,0.010571,5.9305,8.7847,28.61,-80.6,9.792,0.017809,3.6982e-6,8.5001,-0.21687,201.12,10.889,0.0056638,6.6444e-5,43.471,35.558,1.9029,0.56214,7212331,60.035,19.587,0.64856,0.64856,0.29643,0.19104,0.16108,0.003645,0.007247,-3.5291e-4,0,0,0,0,4.9006e-5,0.024474,4.158,13.579,87.65,-0.0033709,NaN,14.541,1005,340.11,0.014008,0.019986
0.71345,73.299,193.7,186.08,193.79,186.14,1.7292,3.1753e-4,1.7292,0.010521,6.0231,4.6421,28.61,-80.6,9.792,0.094633,7.2268e-6,-5.3439,-0.021702,200.77,10.536,0.0056548,6.6407e-5,43.466,35.531,1.9084,0.57,7311399,59.624,20.185,0.65024,0.65026,0.29616,0.19184,0.16224,0.019446,0.037346,-6.9265e-5,0,0,0,0,-1.8841e-5,0.024815,4.158,13.579,87.756,-0.0029004,NaN,14.524,1004.7,340.1,0.0081899,0.020193
0.72164,74.892,195.22,183.74,195.31,183.78,1.7787,3.2468e-4,1.7787,0.010458,6.0564,3.6265,28.61,-80.6,9.7919,0.11871,1.0605e-5,-0.68091,-0.02346,200.43,10.199,0.0056462,6.6371e-5,43.47,35.505,1.9156,0.57449,7367985,59.353,20.532,0.65121,0.65124,0.29601,0.1923,0.16291,0.024437,0.046475,1.0501e-4,0,0,0,0,-3.0113e-7,0.02501,4.158,13.579,87.781,-0.0011028,NaN,14.513,1004.5,340.09,0.00647,0.020383
0.72811,76.159,196.41,181.55,196.5,181.59,1.818,3.2986e-4,1.818,0.010396,6.0802,3.8441,28.61,-80.6,9.7919,0.10873,1.0522e-5,3.2523,-0.056232,200.21,9.9775,0.0056406,6.6348e-5,43.482,35.487,1.9227,0.57799,7412038,59.107,20.804,0.65197,0.652,0.29588,0.19266,0.16343,0.022399,0.043451,3.6682e-4,0,0,0,0,6.7873e-6,0.025162,4.158,13.579,87.773,0.0057027,NaN,14.505,1004.3,340.09,0.0068309,0.020739
0.73494,77.504,197.64,178.97,197.74,179.04,1.8596,3.3542e-4,1.8596,0.010334,6.11,4.9673,28.61,-80.6,9.7919,0.073969,1.1814e-5,6.7101,-0.082442,200.01,9.7761,0.0056354,6.6327e-5,43.502,35.471,1.9314,0.58164,7457920,58.795,21.089,0.65277,0.65278,0.29575,0.19304,0.16398,0.015241,0.029174,-2.4641e-4,0,0,0,0,2.8531e-5,0.025321,4.158,13.579,87.738,0.015643,NaN,14.496,1004.2,340.08,0.010039,0.020966
0.74498,79.498,199.43,174.87,199.52,175.03,1.9212,3.4484e-4,1.9212,0.010284,6.1729,7.5694,28.61,-80.6,9.7919,0.0012614,9.7708e-6,-8.1095,-3.2722,199.75,9.5206,0.0056289,6.63e-5,43.539,35.451,1.945,0.58691,7524174,58.331,21.506,0.65394,0.65394,0.29556,0.19359,0.16478,2.5984e-4,6.3146e-4,-3.0155e-4,0,0,0,0,-4.093e-5,0.025549,4.158,13.579,87.657,0.018835,NaN,14.483,1003.9,340.08,0.015059,0.021213
0.76004,82.52,202.03,168.71,202.13,169.06,2.0152,3.6245e-4,2.0152,0.010305,6.3159,10.939,28.61,-80.6,9.7919,0.095063,4.0021e-6,-4.1369,-0.058272,199.37,9.1405,0.0056191,6.626e-5,43.53,35.421,1.9502,0.59461,7620849,57.919,22.125,0.65566,0.65568,0.29529,0.19441,0.16596,0.019669,0.038734,-2.7024e-4,0,0,0,0,-1.0378e-5,0.025884,4.158,13.579,87.552,0.0076098,NaN,14.464,1003.6,340.06,0.0072184,0.021402
0.76726,83.983,203.25,166.91,203.35,167.29,2.0611,3.711e-4,2.0611,0.010316,6.397,11.237,28.61,-80.6,9.7919,0.10296,4.2136e-6,0.17165,-0.01779,199.04,8.8032,0.0056104,6.6225e-5,43.538,35.394,1.9585,0.59821,7665996,57.662,22.417,0.65647,0.65649,0.29515,0.1948,0.16652,0.02133,0.041366,-3.3792e-4,0,0,0,0,1.7653e-8,0.02604,4.158,13.579,87.537,0.001138,NaN,14.454,1003.4,340.06,0.0066689,0.021573
0.77393,85.342,204.36,164.59,204.46,164.92,2.104,3.787e-4,2.104,0.010313,6.47,10.429,28.61,-80.6,9.7919,0.083207,4.4887e-6,3.9351,-0.028821,198.83,8.5929,0.005605,6.6202e-5,43.553,35.378,1.9662,0.60149,7707094,57.388,22.686,0.65722,0.65723,0.29503,0.19515,0.16703,0.017246,0.033498,-4.9774e-4,0,0,0,0,9.1771e-6,0.026182,4.158,13.579,87.551,-9.835e-4,NaN,14.445,1003.2,340.05,0.0081391,0.021795
0.78207,87.011,205.7,161.59,205.8,161.81,2.157,3.873e-4,2.157,0.010288,6.5474,8.4004,28.61,-80.6,9.7919,0.033782,4.7347e-6,6.8847,-0.060216,198.6,8.3686,0.0055992,6.6179e-5,43.58,35.36,1.9769,0.60542,7756425,57.008,23.01,0.65812,0.65812,0.29489,0.19558,0.16765,0.0070018,0.013802,1.0995e-5,0,0,0,0,2.7728e-5,0.026354,4.158,13.579,87.597,-7.8832e-4,NaN,14.434,1003,340.05,0.012209,0.021973
0.79427,89.534,207.65,156.17,207.76,156.25,2.2375,3.989e-4,2.2375,0.010215,6.6285,4.8907,28.61,-80.6,9.7919,0.048215,1.6069e-6,-6.1521,-0.030452,198.3,8.065,0.0055913,6.6147e-5,43.592,35.336,1.9857,0.6112,7828708,56.383,23.492,0.65945,0.65945,0.29467,0.19621,0.16856,0.010014,0.019708,-2.6308e-4,0,0,0,0,-2.1726e-5,0.026604,4.158,13.579,87.682,0.0063963,NaN,14.418,1002.7,340.04,0.013372,0.022149
0.80765,92.325,209.73,150.1,209.83,150.13,2.3265,4.1189e-4,2.3265,0.010144,6.6796,3.0199,28.61,-80.6,9.7919,0.086331,-7.339e-6,0.034315,-0.013116,197.94,7.7089,0.005582,6.6109e-5,43.598,35.307,1.9941,0.61732,7905140,55.823,24.009,0.66087,0.66089,0.29444,0.19689,0.16954,0.01798,0.035679,-2.2309e-4,0,0,0,0,0,0.02687,4.158,13.579,87.726,0.012758,NaN,14.4,1002.4,340.03,0.0072308,0.022332
0.81488,93.845,210.81,147.77,210.92,147.81,2.3748,4.1978e-4,2.3748,0.010128,6.703,3.5134,28.61,-80.6,9.7919,0.071169,-8.7006e-6,3.8204,-0.012554,197.67,7.438,0.0055749,6.6081e-5,43.613,35.285,2.0028,0.62053,7945171,55.392,24.282,0.66162,0.66163,0.29432,0.19724,0.17006,0.014832,0.029444,-2.871e-4,0,0,0,0,8.1287e-6,0.027009,4.158,13.579,87.712,0.013732,NaN,14.39,1002.2,340.02,0.008662,0.022495
0.82354,95.677,212.09,143.65,212.19,143.75,2.4331,4.2996e-4,2.4331,0.010125,6.7406,5.2139,28.61,-80.6,9.7919,0.025933,-1.0997e-5,6.6641,-0.012051,197.46,7.2291,0.0055694,6.6059e-5,43.638,35.268,2.013,0.62429,7992017,54.803,24.605,0.66251,0.66251,0.29418,0.19767,0.17067,0.005405,0.010421,4.324e-4,0,0,0,0,2.4438e-5,0.027172,4.158,13.579,87.664,0.01137,NaN,14.378,1002,340.01,0.012993,0.022661
0.83653,98.445,213.93,137.17,214.04,137.41,2.5212,4.4641e-4,2.5212,0.010145,6.829,8.074,28.61,-80.6,9.7919,0.04714,-6.9013e-6,-5.4983,-0.0179,197.18,6.9444,0.005562,6.6029e-5,43.649,35.245,2.021,0.62975,8059941,54.112,25.078,0.66381,0.66381,0.29397,0.19828,0.17156,0.009847,0.019843,-2.1042e-4,0,0,0,0,-1.635e-5,0.027409,4.158,13.579,87.579,0.012408,NaN,14.36,1001.7,340,0.012458,0.022817
0.84899,101.12,215.63,131.79,215.74,132.07,2.6069,4.638e-4,2.6069,0.010194,6.9374,8.7055,28.61,-80.6,9.7919,0.065071,2.453e-6,-0.18121,-0.028973,196.84,6.6098,0.0055531,6.5994e-5,43.659,35.218,2.03,0.63477,8122355,53.538,25.518,0.66501,0.66502,0.29377,0.19886,0.17238,0.01362,0.02797,3.1405e-4,0,0,0,0,-1.748e-8,0.027627,4.158,13.579,87.543,0.010907,NaN,14.343,1001.4,339.99,0.0086873,0.022932
0.85768,103,216.77,128.61,216.89,128.87,2.6675,4.7651e-4,2.6675,0.010235,7.0115,8.0811,28.61,-80.6,9.7919,0.053338,2.6178e-6,3.541,4.3004e-4,196.56,6.3318,0.0055458,6.5965e-5,43.674,35.196,2.0389,0.63815,8164236,53.019,25.816,0.66583,0.66583,0.29364,0.19924,0.17294,0.011173,0.023108,4.2433e-4,0,0,0,0,6.6043e-6,0.027773,4.158,13.579,87.558,0.0074645,NaN,14.331,1001.2,339.98,0.010393,0.023075
0.86807,105.26,218.1,123.99,218.22,124.14,2.7408,4.9155e-4,2.7408,0.010276,7.0861,5.9979,28.61,-80.6,9.7919,0.010573,0,6.0668,-0.18029,196.31,6.0809,0.0055391,6.5938e-5,43.7,35.175,2.0501,0.64207,8212745,52.313,26.165,0.66678,0.66678,0.29349,0.1997,0.17359,0.0022155,0.0048495,-1.4692e-4,0,0,0,0,1.9151e-5,0.027943,4.158,13.579,87.61,0.0025638,NaN,14.316,1000.9,339.97,0.015589,0.023213
0.88366,108.67,220.01,116.72,220.12,116.76,2.8518,5.1192e-4,2.8518,0.010285,7.1549,3.0951,28.61,-80.6,9.7918,0.046136,1.0726e-5,-3.5143,-0.051981,195.97,5.7393,0.0055301,6.5902e-5,43.707,35.147,2.0586,0.6477,8282254,51.578,26.67,0.66815,0.66816,0.29327,0.20035,0.17454,0.0096936,0.020248,2.4099e-4,0,0,0,0,-6.3156e-6,0.028188,4.158,13.579,87.692,-0.0082937,NaN,14.294,1000.5,339.96,0.011488,0.023335
0.89515,111.21,221.35,112.49,221.46,112.53,2.9342,5.2339e-4,2.9342,0.01022,7.1894,3.0791,28.61,-80.6,9.7918,0.041091,1.8853e-5,0.53506,-0.051672,195.62,5.3834,0.0055206,6.5865e-5,43.722,35.118,2.0692,0.65165,8330877,50.909,27.027,0.66913,0.66913,0.29311,0.20081,0.1752,0.0086441,0.017598,1.067e-4,0,0,0,0,1.4464e-7,0.028359,4.158,13.579,87.708,0.0030494,NaN,14.277,1000.2,339.95,0.01304,0.023438
0.90819,114.1,222.8,106.27,222.92,106.36,3.0283,5.3556e-4,3.0283,0.010133,7.2396,4.3943,28.61,-80.6,9.7918,0.006194,1.3892e-5,2.8103,-0.078422,195.3,5.0642,0.005512,6.5831e-5,43.747,35.092,2.0816,0.65595,8383650,49.887,27.419,0.67019,0.67019,0.29294,0.20132,0.17593,0.0013038,0.0024659,-3.5079e-4,0,0,0,0,3.9384e-6,0.028545,4.158,13.579,87.683,0.010451,NaN,14.258,999.87,339.94,0.01956,0.023542
0.92775,118.48,224.83,95.893,224.95,96.049,3.1709,5.5479e-4,3.1709,0.010025,7.3436,5.4723,28.61,-80.6,9.7918,0.025664,2.2269e-5,-0.45199,-0.013306,194.9,4.6685,0.0055014,6.579e-5,43.762,35.059,2.093,0.66198,8457438,48.6,27.974,0.6717,0.6717,0.29269,0.20204,0.17697,0.005416,0.011359,9.0428e-5,0,0,0,0,-1.0004e-7,0.028806,4.158,13.579,87.647,0.0098187,NaN,14.23,999.35,339.92,0.019525,0.023652
0.94727,122.89,226.69,86.967,226.81,87.055,3.3152,5.7784e-4,3.3152,0.0099865,7.4389,3.9221,28.61,-80.6,9.7918,4.8153e-4,2.2678e-5,0.86173,-1.5073,194.45,4.2139,0.0054891,6.5742e-5,43.789,35.021,2.1086,0.66746,8524213,46.992,28.483,0.67308,0.67308,0.29247,0.2027,0.17792,1.0175e-4,-7.1431e-5,-4.8444e-4,0,0,0,0,3.577e-7,0.029044,4.158,13.579,87.668,-0.0037646,NaN,14.201,998.84,339.9,0.029288,0.023755
0.97656,129.57,229.15,71.931,229.27,72.023,3.5345,5.971e-4,3.5345,0.0096794,7.5409,3.6234,28.61,-80.6,9.7918,0.0067765,2.0156e-5,0.045407,-0.086488,193.88,3.646,0.0054738,6.5682e-5,43.813,34.974,2.1258,0.67476,8612350,44.296,29.167,0.67494,0.67494,0.29217,0.20358,0.17919,0.0014359,0.0030796,4.1091e-4,0,0,0,0,0,0.029359,4.158,13.579,87.665,6.7025e-5,NaN,14.158,998.05,339.88,0.043932,0.023928
1.0205,139.7,232.09,32.621,232.21,32.896,3.8686,5.3361e-4,3.8686,0.007903,7.6622,4.2439,28.61,-80.6,9.7917,0.052109,0.0011419,-2.4777,-0.87625,193.05,2.8211,0.0054512,6.5596e-5,43.831,34.905,2.1467,0.68349,8715988,41.375,29.991,0.67719,0.6772,0.29181,0.20465,0.18073,0.011088,0.023816,3.7932e-4,0,0,0,0,-2.8211e-6,0.029736,4.158,13.579,87.632,0.30164,NaN,14.092,996.87,339.84,0.0086778,0.024047
1.0292,141.71,232.49,42.874,232.62,43.135,3.9353,5.701e-4,3.9353,0.0083004,7.7053,4.7358,28.61,-80.6,9.7917,0.052625,0.0011361,1.6407,-0.84551,192.48,2.2472,0.0054355,6.5535e-5,43.835,34.856,2.1594,0.68469,8729692,40.292,30.103,0.6775,0.67751,0.29176,0.2048,0.18094,0.011203,0.024466,-2.9994e-4,0,0,0,0,1.2327e-6,0.029787,4.158,13.579,87.627,0.15766,NaN,14.079,996.63,339.83,0.0083955,0.024166
1.0376,143.67,232.85,34.064,232.98,34.192,4.0001,6.2309e-4,4.0001,0.008925,7.7397,2.9518,28.61,-80.6,9.7917,0.024209,0.0011335,4.3073,-1.7873,192.31,2.0749,0.0054307,6.5517e-5,43.848,34.841,2.166,0.68577,8741870,38.17,30.202,0.67778,0.67779,0.29171,0.20494,0.18114,0.0051524,0.011408,-2.6527e-4,0,0,0,0,8.4701e-6,0.029834,4.158,13.579,87.654,-0.06126,NaN,14.066,996.4,339.82,0.012593,0.024284
1.0502,146.6,233.25,16.075,233.38,16.092,4.0977,6.7038e-4,4.0977,0.0093734,7.7571,0.73445,28.61,-80.6,9.7917,0.032529,0.0011105,-3.832,-1.1722,192.13,1.8943,0.0054257,6.5498e-5,43.85,34.826,2.1702,0.68697,8754881,35.158,30.312,0.6781,0.6781,0.29166,0.20509,0.18135,0.0069277,0.014982,3.4857e-4,0,0,0,0,-6.6813e-6,0.029885,4.158,13.579,87.714,-0.25015,NaN,14.047,996.06,339.81,0.013603,0.024388
1.0638,149.78,233.46,-1.0412,233.59,2.1012,4.2031,6.4351e-4,4.2031,0.0087721,7.7416,1.8251,28.61,-80.6,9.7917,0.043042,0.0010918,1.2437,-0.76924,191.92,1.6905,0.0054201,6.5477e-5,43.849,34.809,2.1741,0.68761,8760592,32.435,30.364,0.67826,0.67827,0.29164,0.20516,0.18146,0.0091709,0.020179,-1.6106e-4,0,0,0,0,7.0254e-7,0.029912,4.158,13.579,87.733,-0.094184,NaN,14.026,995.68,339.8,0.010074,0.024505
1.0738,152.13,233.47,-11.029,233.59,11.051,4.281,6.0425e-4,4.281,0.008087,7.7311,0.69435,28.61,-80.6,9.7917,0.012496,0.0010935,3.2148,-2.2791,191.74,1.5063,0.005415,6.5457e-5,43.858,34.793,2.1802,0.68765,8759249,29.539,30.36,0.67827,0.67827,0.29163,0.20517,0.18147,0.0026607,0.0062307,4.3721e-5,0,0,0,0,4.6936e-6,0.029913,4.158,13.579,87.705,0.11364,NaN,14.011,995.41,339.79,0.015111,0.024623
1.0889,155.65,233.26,-31.91,233.39,31.921,4.3979,5.9712e-4,4.3979,0.0077792,7.7404,0.83524,28.61,-80.6,9.7917,0.0349,0.0010573,-1.6107,-0.63292,191.54,1.3105,0.0054095,6.5437e-5,43.849,34.776,2.1821,0.68708,8749270,26.391,30.29,0.67813,0.67813,0.29166,0.2051,0.18137,0.0074331,0.016579,-3.9936e-4,0,0,0,0,-1.1802e-6,0.029887,4.158,13.579,87.657,0.17487,NaN,13.988,994.99,339.78,0.012265,0.024732
1.1012,158.51,232.89,-43.97,233.02,43.97,4.4929,6.3912e-4,4.4929,0.0081504,7.75,0.17737,28.61,-80.6,9.7917,0.025221,0.001052,2.0096,-0.67514,191.33,1.0975,0.0054036,6.5414e-5,43.848,34.758,2.1862,0.68601,8733482,23.177,30.174,0.67785,0.67785,0.2917,0.20497,0.18118,0.0053685,0.012005,-4.0312e-4,0,0,0,0,1.8431e-6,0.029839,4.158,13.579,87.661,0.013658,NaN,13.97,994.66,339.76,0.016978,0.024844
