# Simulation 9 (Up to date)
# 489 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (20.1 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
0,0,0,117.01,0,117.01,0,0,0,0,0,0,28.61,-80.6,9.7922,90,0,0,0,223.74,33.51,0.0061805,6.8822e-5,NaN,37.14,NaN,0.0061146,78935,28.37,0,0.74814,0,0.46517,0.16297,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.158,13.579,90,0,NaN,15,1013.2,340.39,0.01,8.9993e-4
0.01,0.0058503,1.17,306.58,1.17,306.58,0,0,0,0,0,0,28.61,-80.6,9.7922,60.326,0,0,0,223.74,33.51,0.0061805,6.8822e-5,NaN,37.14,NaN,0.0069433,89634,70.786,8.2659e-4,0.73286,0.17793,0.44988,0.16297,0.12001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4981e-4,4.158,13.579,90,0,NaN,15,1013.2,340.39,0.01,0.0012626
# Event LIFTOFF occurred at t=0.02 seconds
0.02,0.03289,4.2384,310.91,4.2384,310.91,0,0,0,0,0,0,28.61,-80.6,9.7922,25.544,0,0,0,223.5,33.269,0.0061756,6.8797e-5,NaN,37.125,NaN,0.013801,178157,71.693,0.014689,0.66196,0.80037,0.37895,0.16298,0.12002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4266e-4,4.158,13.579,90,0,NaN,15,1013.2,340.39,0.01,0.0014241
0.03,0.090834,7.351,305.64,7.351,305.64,0,0,0,0,0,0,28.61,-80.6,9.7922,15.204,0,0,0,223.18,32.943,0.0061688,6.8762e-5,NaN,37.104,NaN,0.022379,288898,70.435,0.038726,0.62171,0.80242,0.33863,0.16301,0.12007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.4118e-4,4.158,13.579,90,0,NaN,14.999,1013.2,340.39,0.01,0.0016274
0.04,0.17964,10.411,305.64,10.411,305.64,0,0,0,0,0,0,28.61,-80.6,9.7922,10.715,0,0,0,222.83,32.594,0.0061616,6.8726e-5,NaN,37.082,NaN,0.031128,401835,70.354,0.067395,0.59787,0.72181,0.31469,0.16305,0.12013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013329,4.158,13.579,90,0,NaN,14.999,1013.2,340.39,0.0096054,0.0020761
0.049605,0.29375,13.35,305.86,13.35,305.86,0,0,0,0,0,0,28.61,-80.6,9.7922,8.282,0,0,0,222.49,32.256,0.0061546,6.869e-5,NaN,37.061,NaN,0.039632,511617,70.333,0.10207,0.58937,0.67438,0.30606,0.16311,0.1202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017092,4.158,13.579,90,0,NaN,14.998,1013.2,340.39,0.0074908,0.0022328
0.057096,0.40234,15.643,306.05,15.643,306.05,0,0,0,0,0,0,28.61,-80.6,9.7922,7.0787,0,0,0,222.2,31.963,0.0061484,6.8659e-5,NaN,37.042,NaN,0.046309,597803,70.316,0.13555,0.58948,0.65593,0.30604,0.16316,0.12028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0020028,4.158,13.579,90,0,NaN,14.997,1013.2,340.39,0.0063927,0.0024544
0.063489,0.5086,17.601,306.18,17.601,306.18,0,0,0,0,0,0,28.61,-80.6,9.7922,6.2991,0,0,0,221.96,31.726,0.0061435,6.8634e-5,NaN,37.027,NaN,0.052022,671546,70.302,0.16806,0.58958,0.64444,0.30603,0.16321,0.12035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022535,4.158,13.579,90,0,NaN,14.997,1013.2,340.39,0.0056816,0.0027332
0.06917,0.61354,19.341,306.28,19.341,306.28,0,0,0,0,0,0,28.61,-80.6,9.7922,5.7371,0,0,0,221.75,31.519,0.0061391,6.8612e-5,NaN,37.014,NaN,0.057108,737189,70.289,0.20003,0.58969,0.63653,0.30601,0.16325,0.12042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0024764,4.158,13.579,90,0,NaN,14.996,1013.2,340.39,0.0051702,0.0029623
0.074341,0.71764,20.926,306.34,20.926,306.34,0,0,0,0,0,0,28.61,-80.6,9.7922,5.306,0,0,0,221.57,31.333,0.0061352,6.8593e-5,NaN,37.002,NaN,0.061741,796988,70.277,0.23167,0.58979,0.63074,0.30599,0.1633,0.1205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026792,4.158,13.579,90,0,NaN,14.995,1013.2,340.39,0.0047788,0.0032101
0.079119,0.82114,22.39,306.4,22.39,306.4,0,0,0,0,0,0,28.61,-80.6,9.7922,4.9614,0,0,0,221.39,31.162,0.0061316,6.8575e-5,NaN,36.991,NaN,0.066027,852302,70.266,0.26309,0.58989,0.62631,0.30597,0.16335,0.12057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028667,4.158,13.579,90,0,NaN,14.995,1013.2,340.39,0.0044662,0.0034559
0.083586,0.92419,23.759,306.43,23.759,306.43,0,0,0,0,0,0,28.61,-80.6,9.7922,4.6774,0,0,0,221.24,31.004,0.0061283,6.8558e-5,NaN,36.98,NaN,0.070034,904028,70.255,0.29434,0.58999,0.62282,0.30596,0.1634,0.12064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003042,4.158,13.579,90,0,NaN,14.994,1013.1,340.39,0.0042089,0.0035879
# Event LAUNCHROD occurred at t=0.087795 seconds
0.087795,1.0269,25.05,306.46,25.05,306.47,0,0,0,0,0,2.2532,28.61,-80.6,9.7922,4.438,0,0,0,221.09,30.855,0.0061252,6.8543e-5,41.712,36.971,1.1402,0.073813,952795,70.243,0.32547,0.5901,0.61999,0.30594,0.16345,0.12071,0.94757,1.0808,2.5623e-4,0,0,0,0,0,0.0032072,4.158,13.579,90,0,NaN,14.993,1013.1,340.38,0.0063133,0.0037546
0.094108,1.1912,26.985,306.42,26.985,306.43,-4.5747e-5,0,4.5747e-5,180,0.014608,2.3632,28.61,-80.6,9.7922,4.0862,0,1.4525,8.4939e-5,220.91,30.675,0.0061214,6.8524e-5,41.804,36.959,1.1651,0.07948,1025934,70.224,0.37495,0.59026,0.61603,0.30591,0.16352,0.12082,0.86551,1.0082,1.744e-4,0,0,0,0,7.1466e-5,0.003455,4.158,13.579,89.995,9.707e-4,NaN,14.992,1013.1,340.38,0.00947,0.0039053
0.10358,1.4605,29.888,306.32,29.888,306.33,-2.9134e-4,0,2.9134e-4,-180,0.037318,2.4007,28.61,-80.6,9.7922,3.6128,0,3.8401,-7.6294e-4,220.64,30.404,0.0061156,6.8495e-5,41.93,36.942,1.1996,0.087984,1135677,70.195,0.45581,0.59053,0.61113,0.30587,0.16365,0.12101,0.75701,0.90776,-7.3075e-5,0,0,0,0,4.0765e-4,0.0038267,4.158,13.579,89.971,0.0052952,NaN,14.991,1013.1,340.38,0.014205,0.0040348
0.11778,1.9159,34.241,306.11,34.242,306.11,-0.0010579,0,0.0010579,180,0.06994,2.1217,28.61,-80.6,9.7922,2.9808,0,7.8119,-0.0016328,220.23,29.998,0.006107,6.8453e-5,42.104,36.916,1.2478,0.10074,1300325,70.162,0.59199,0.59098,0.60542,0.3058,0.16386,0.12132,0.61555,0.76641,-1.1688e-4,0,0,0,0,0.0012867,0.0043841,4.158,13.579,89.888,0.0088569,NaN,14.988,1013,340.38,0.013682,0.0041574
0.13147,2.4131,38.433,305.98,38.433,305.98,-0.0021956,2.7028e-8,0.0021956,180,0.094802,1.4374,28.61,-80.6,9.7922,2.4436,3.118e-7,11.95,-6.5658e-4,219.75,29.52,0.0060968,6.8402e-5,42.257,36.885,1.2922,0.11304,1458930,70.13,0.7403,0.59147,0.60142,0.30572,0.16409,0.12166,0.49837,0.64123,4.7219e-4,0,0,0,0,0.0023919,0.0049208,4.158,13.579,89.753,0.0072374,NaN,14.984,1013,340.38,0.012969,0.0042775
0.14443,2.9373,42.404,305.79,42.404,305.79,-0.003519,8.2466e-8,0.003519,180,0.10695,0.36335,28.61,-80.6,9.7922,1.97,4.9674e-7,15.979,-6.426e-4,219.3,29.064,0.0060871,6.8354e-5,42.397,36.855,1.3328,0.12469,1609236,70.099,0.8965,0.59199,0.59859,0.30563,0.16434,0.12202,0.39736,0.52619,-1.3677e-4,0,0,0,0,0.0035144,0.0054292,4.158,13.579,89.572,0.0050685,NaN,14.981,1012.9,340.38,0.012969,0.0044218
0.1574,3.513,46.371,305.5,46.372,305.5,-0.0048972,1.7619e-7,0.0048972,180,0.10234,1.1405,28.61,-80.6,9.7922,1.5238,6.5865e-7,19.884,0.0015644,218.85,28.619,0.0060775,6.8308e-5,42.532,36.826,1.3723,0.13634,1759467,70.067,1.0681,0.59256,0.59659,0.30554,0.1646,0.12242,0.30415,0.41307,-4.2188e-4,0,0,0,0,0.0045521,0.0059372,4.158,13.579,89.339,0.0024145,NaN,14.977,1012.8,340.38,0.013797,0.0045434
0.1712,4.1819,50.588,305.07,50.588,305.09,-0.0061383,3.0129e-7,0.0061383,180,0.072786,3.2219,28.61,-80.6,9.7922,1.0667,1.294e-6,23.616,0.001407,218.39,28.16,0.0060676,6.8259e-5,42.674,36.795,1.4137,0.14872,1919155,70.03,1.268,0.59322,0.59524,0.30543,0.16492,0.12288,0.21065,0.29255,4.007e-4,0,0,0,0,0.0053965,0.006477,4.158,13.579,89.039,-1.798e-4,NaN,14.973,1012.8,340.37,0.016347,0.0046766
0.18755,5.0496,55.575,304.38,55.575,304.44,-0.0067665,4.4075e-7,0.0067665,180,0.004272,6.2969,28.61,-80.6,9.7922,0.54078,1.3014e-6,26.911,0.0012399,217.88,27.644,0.0060564,6.8205e-5,42.842,36.761,1.4624,0.16337,2108067,69.981,1.5284,0.59408,0.59461,0.30529,0.16532,0.12347,0.10547,0.14862,1.9537e-4,0,0,0,0,0.005807,0.0071155,4.158,13.579,88.624,-5.0786e-4,NaN,14.967,1012.7,340.37,0.02452,0.0047945
0.21207,6.5038,63.032,302.88,63.032,303.11,-0.0042299,6.1391e-7,0.0042299,179.99,0.22504,11.863,28.61,-80.6,9.7922,0.20983,1.5923e-6,-27.986,-3.3313e-4,217.18,26.943,0.0060412,6.8131e-5,42.957,36.715,1.5012,0.18529,2390580,69.908,1.9689,0.59551,0.59559,0.30506,0.16599,0.12446,0.040639,0.065612,4.9844e-4,0,0,0,0,-0.0048826,0.0080703,4.158,13.579,87.939,-3.0843e-5,NaN,14.958,1012.5,340.36,0.036781,0.0049179
0.24885,9.0268,74.145,299.76,74.15,300.42,0.014122,2.5674e-7,0.014122,0.0010417,0.81863,19.957,28.61,-80.6,9.7921,0.98462,1.9612e-6,-16.73,-0.0059964,216.12,25.892,0.0060181,6.8021e-5,42.736,36.644,1.465,0.21797,2811697,69.854,2.7429,0.59799,0.59972,0.30465,0.16716,0.12618,0.19497,0.28671,-4.388e-6,0,0,0,0,-0.0012608,0.009494,4.158,13.579,87.072,-0.0041881,NaN,14.941,1012.2,340.35,0.0077057,0.0050534
0.25655,9.607,76.461,300.23,76.467,300.97,0.021036,-5.5342e-8,0.021036,-1.5074e-4,0.97749,21.156,28.61,-80.6,9.7921,1.0463,2.1721e-6,-12.422,-0.0016472,215.36,25.13,0.0060013,6.7941e-5,42.722,36.593,1.474,0.22479,2899475,69.837,2.9208,0.59855,0.60051,0.30456,0.16742,0.12657,0.20762,0.30639,2.487e-4,0,0,0,0,-6.5357e-4,0.0097907,4.158,13.579,86.959,-0.0050661,NaN,14.938,1012.1,340.35,0.0067615,0.0051708
0.26332,10.131,78.491,299.7,78.499,300.5,0.028135,-4.4586e-7,0.028135,-9.0798e-4,1.1232,21.875,28.61,-80.6,9.7921,1.0681,1.9016e-6,-8.2449,-0.0027963,215.11,24.882,0.0059958,6.7915e-5,42.719,36.576,1.4774,0.23076,2976401,69.817,3.081,0.59906,0.6011,0.30448,0.16766,0.12692,0.21217,0.31376,2.8503e-4,0,0,0,0,-2.7323e-4,0.010051,4.158,13.579,86.889,-0.0056112,NaN,14.934,1012.1,340.35,0.0062597,0.0053002
0.26957,10.628,80.366,299.02,80.376,299.84,0.035598,-9.211e-7,0.035598,-0.0014825,1.2616,22.269,28.61,-80.6,9.7921,1.0619,1.81e-6,-4.1406,-0.0065528,214.89,24.66,0.0059908,6.7891e-5,42.725,36.561,1.4824,0.23629,3047492,69.758,3.2325,0.59955,0.60156,0.3044,0.16789,0.12726,0.21101,0.31311,-8.7357e-5,0,0,0,0,-6.5729e-5,0.010291,4.158,13.579,86.85,-0.0062627,NaN,14.931,1012,340.35,0.0059785,0.0054224
0.27555,11.114,82.153,298.31,82.165,299.15,0.043539,-1.4913e-6,0.043539,-0.0019625,1.3953,22.386,28.61,-80.6,9.7921,1.0323,1.5108e-6,-0.090648,-0.0059456,214.69,24.454,0.0059862,6.787e-5,42.737,36.547,1.4889,0.24155,3115230,69.691,3.3799,0.60002,0.60193,0.30432,0.16811,0.12758,0.20507,0.30512,-1.252e-4,0,0,0,0,-3.0145e-8,0.01052,4.158,13.579,86.837,-0.0069748,NaN,14.928,1011.9,340.35,0.0058664,0.0055405
0.28142,11.601,83.903,297.62,83.916,298.45,0.05211,-2.1761e-6,0.05211,-0.0023927,1.5264,22.241,28.61,-80.6,9.7921,0.98122,1.5836e-6,3.9188,-0.0083114,214.49,24.256,0.0059818,6.7849e-5,42.757,36.533,1.4967,0.2467,3181534,69.625,3.5272,0.60049,0.60222,0.30425,0.16833,0.12791,0.19477,0.29135,2.0681e-4,0,0,0,0,5.4011e-5,0.010745,4.158,13.579,86.849,-0.0076864,NaN,14.925,1011.9,340.34,0.0058857,0.0056954
0.28731,12.1,85.654,296.91,85.67,297.72,0.061477,-3.0011e-6,0.061477,-0.002797,1.6563,21.831,28.61,-80.6,9.7921,0.90914,1.7648e-6,7.874,-0.011236,214.29,24.059,0.0059774,6.7828e-5,42.782,36.52,1.5062,0.25186,3247892,69.558,3.6774,0.60097,0.60246,0.30417,0.16856,0.12825,0.18023,0.271,4.0868e-4,0,0,0,0,2.0922e-4,0.010969,4.158,13.579,86.883,-0.00861,NaN,14.921,1011.8,340.34,0.0060671,0.0059189
0.29337,12.625,87.454,296.18,87.473,296.94,0.071924,-4.0135e-6,0.071924,-0.0031972,1.7869,21.127,28.61,-80.6,9.7921,0.81463,1.5203e-6,11.767,-0.0094614,214.09,23.859,0.0059729,6.7807e-5,42.815,36.506,1.5174,0.25716,3316120,69.488,3.835,0.60148,0.60268,0.30408,0.1688,0.1286,0.1612,0.24434,2.9673e-4,0,0,0,0,4.4819e-4,0.0112,4.158,13.579,86.943,-0.0095676,NaN,14.918,1011.8,340.34,0.0064501,0.0061316
0.29982,13.195,89.364,295.4,89.385,296.08,0.083883,-5.2883e-6,0.083883,-0.0036122,1.92,20.078,28.61,-80.6,9.7921,0.69426,1.9115e-6,15.57,-0.012578,213.88,23.65,0.0059682,6.7785e-5,42.856,36.492,1.5307,0.26278,3388457,69.412,4.0058,0.60203,0.60291,0.30399,0.16906,0.12898,0.13704,0.20941,-3.5245e-4,0,0,0,0,7.5147e-4,0.011445,4.158,13.579,87.031,-0.010408,NaN,14.914,1011.7,340.34,0.007202,0.0064112
0.30702,13.847,91.49,294.51,91.513,295.08,0.098218,-6.9644e-6,0.098218,-0.0040627,2.059,18.426,28.61,-80.6,9.7921,0.51827,2.0027e-6,19.157,-0.014972,213.65,23.421,0.0059631,6.7761e-5,42.916,36.476,1.5488,0.26905,3469035,69.32,4.2004,0.60265,0.60315,0.30389,0.16935,0.12941,0.10192,0.15707,-2.5098e-6,0,0,0,0,0.0010852,0.011718,4.158,13.579,87.157,-0.011026,NaN,14.91,1011.6,340.33,0.009153,0.0068629
0.31618,14.696,94.184,293.3,94.21,293.73,0.1178,-9.4877e-6,0.1178,-0.0046145,2.2166,15.902,28.61,-80.6,9.7921,0.27697,1.8812e-6,22.324,-0.018341,213.38,23.148,0.0059569,6.7732e-5,42.998,36.457,1.573,0.27698,3571059,69.191,4.4547,0.60347,0.60361,0.30376,0.16973,0.12997,0.05418,0.083361,2.1104e-4,0,0,0,0,0.0013906,0.012063,4.158,13.579,87.348,-0.011071,NaN,14.904,1011.5,340.33,0.013729,0.0071246
0.32991,16.017,98.204,291.33,98.233,291.56,0.1496,-1.4002e-5,0.1496,-0.0053627,2.4062,11.621,28.61,-80.6,9.7921,0.08584,2.0448e-6,-23.462,-0.061551,213,22.765,0.0059482,6.7692e-5,43.068,36.43,1.5963,0.28882,3723241,68.999,4.8519,0.60473,0.60474,0.30355,0.17033,0.13084,0.016733,0.027988,-3.1864e-4,0,0,0,0,-0.0014127,0.012578,4.158,13.579,87.668,-0.010328,NaN,14.896,1011.4,340.33,0.020594,0.0073416
0.3505,18.101,104.19,288.11,104.22,288.16,0.20116,-2.2083e-5,0.20116,-0.0062897,2.5814,5.603,28.61,-80.6,9.7921,0.51182,-2.8343e-6,-16.345,-0.014615,212.42,22.191,0.0059352,6.7632e-5,42.95,36.391,1.5775,0.30642,3949438,68.845,5.4821,0.60669,0.60718,0.30323,0.17125,0.13221,0.10106,0.16047,2.7615e-4,0,0,0,0,-6.0914e-4,0.013345,4.158,13.579,88.094,-0.0087489,NaN,14.882,1011.1,340.32,0.0068779,0.0075476
0.35738,18.825,106.17,287.76,106.2,287.79,0.21904,-2.4973e-5,0.21904,-0.0065326,2.6149,4.1825,28.61,-80.6,9.7921,0.59338,-2.9203e-6,-11.908,-0.016709,211.96,21.731,0.0059247,6.7584e-5,42.93,36.358,1.5805,0.31225,4024378,68.774,5.7002,0.60737,0.60802,0.30312,0.17157,0.13268,0.11749,0.18592,3.9241e-4,0,0,0,0,-3.1136e-4,0.013599,4.158,13.579,88.192,-0.0055542,NaN,14.878,1011,340.31,0.0057072,0.0076914
0.36309,19.435,107.81,286.94,107.84,286.96,0.23402,-2.7385e-5,0.23402,-0.0067046,2.6363,3.3289,28.61,-80.6,9.7921,0.63326,-3.0512e-6,-7.6887,-0.017333,211.75,21.521,0.0059199,6.7561e-5,42.922,36.344,1.5822,0.31708,4086361,68.713,5.8838,0.60794,0.60868,0.30303,0.17184,0.13307,0.12559,0.19895,-2.6706e-4,0,0,0,0,-1.2588e-4,0.013809,4.158,13.579,88.248,-0.0020938,NaN,14.874,1011,340.31,0.0051683,0.0078112
0.36825,19.996,109.29,286.15,109.33,286.17,0.24769,-2.9534e-5,0.24769,-0.0068318,2.6521,2.8619,28.61,-80.6,9.7921,0.64648,-2.8735e-6,-3.5717,-0.011454,211.57,21.339,0.0059157,6.7542e-5,42.922,36.331,1.5853,0.32144,4142315,68.657,6.0517,0.60847,0.60924,0.30295,0.17209,0.13343,0.12832,0.2037,-3.317e-4,0,0,0,0,-2.6433e-5,0.013999,4.158,13.579,88.277,5.5562e-4,NaN,14.87,1010.9,340.31,0.0049087,0.0079299
0.37316,20.536,110.7,285.38,110.73,285.39,0.26074,-3.1517e-5,0.26074,-0.0069255,2.6657,2.7116,28.61,-80.6,9.7921,0.63865,-3.1932e-6,0.47024,-0.0094252,211.4,21.17,0.0059118,6.7525e-5,42.929,36.319,1.5897,0.32556,4195301,68.602,6.2126,0.60897,0.60972,0.30286,0.17233,0.13378,0.12681,0.20188,2.9723e-4,0,0,0,0,4.4666e-7,0.014179,4.158,13.579,88.284,0.0023152,NaN,14.867,1010.8,340.31,0.0048253,0.0084109
0.37799,21.074,112.07,284.59,112.11,284.61,0.27364,-3.3391e-5,0.27364,-0.0069915,2.6791,2.8543,28.61,-80.6,9.7921,0.61199,-3.0736e-6,4.4506,-0.0073466,211.24,21.008,0.0059081,6.7508e-5,42.941,36.308,1.5953,0.32961,4247238,68.548,6.3722,0.60947,0.61016,0.30278,0.17256,0.13412,0.1215,0.1934,-4.311e-4,0,0,0,0,3.9034e-5,0.014355,4.158,13.579,88.273,0.0034551,NaN,14.863,1010.8,340.31,0.0049113,0.0085468
0.3829,21.627,113.47,283.77,113.5,283.79,0.28683,-3.5212e-5,0.28683,-0.0070337,2.6941,3.2969,28.61,-80.6,9.7921,0.56658,-2.6516e-6,8.3735,-0.0054332,211.08,20.845,0.0059043,6.749e-5,42.959,36.296,1.6025,0.33371,4299946,68.491,6.536,0.60998,0.61057,0.3027,0.1728,0.13448,0.11242,0.18049,8.0317e-5,0,0,0,0,1.348e-4,0.014534,4.158,13.579,88.241,0.0038512,NaN,14.859,1010.7,340.3,0.005131,0.0086726
0.38803,22.213,114.93,282.89,114.96,282.92,0.3007,-3.7018e-5,0.3007,-0.0070534,2.7129,4.0702,28.61,-80.6,9.7921,0.50116,-2.953e-6,12.203,-0.0040019,210.91,20.677,0.0059005,6.7473e-5,42.984,36.284,1.6112,0.33799,4354846,68.431,6.7087,0.61052,0.61099,0.30261,0.17306,0.13485,0.099333,0.1601,4.1206e-4,0,0,0,0,2.7909e-4,0.01472,4.158,13.579,88.188,0.0034766,NaN,14.856,1010.6,340.3,0.0056356,0.0088144
0.39367,22.866,116.52,281.88,116.55,281.93,0.31606,-3.8889e-5,0.31606,-0.0070498,2.739,5.2577,28.61,-80.6,9.7921,0.41113,-2.4178e-6,15.909,-0.0048879,210.73,20.497,0.0058963,6.7454e-5,43.017,36.271,1.6222,0.34268,4414948,68.362,6.9005,0.61112,0.61143,0.30251,0.17334,0.13527,0.081357,0.13135,1.1575e-4,0,0,0,0,4.6148e-4,0.014924,4.158,13.579,88.109,0.0029541,NaN,14.851,1010.6,340.3,0.0066782,0.0089974
0.40034,23.65,118.4,280.63,118.43,280.72,0.33448,-4.0971e-5,0.33448,-0.0070183,2.78,7.0586,28.61,-80.6,9.7921,0.28522,-2.4974e-6,19.376,-0.017984,210.52,20.291,0.0058915,6.7432e-5,43.062,36.257,1.6366,0.34821,4485897,68.272,7.1308,0.61184,0.61199,0.3024,0.17368,0.13576,0.056307,0.091494,-2.8359e-4,0,0,0,0,6.6297e-4,0.015165,4.158,13.579,87.99,0.0025533,NaN,14.846,1010.5,340.3,0.0092788,0.0092846
0.40962,24.761,121,278.78,121.03,278.96,0.36062,-4.3631e-5,0.36062,-0.0069321,2.8595,10.13,28.61,-80.6,9.7921,0.0844,-2.4519e-6,22.023,-0.053504,210.26,20.024,0.0058853,6.7404e-5,43.133,36.238,1.6583,0.35585,4583948,68.142,7.457,0.61285,0.61286,0.30223,0.17415,0.13646,0.016596,0.0269,3.4312e-4,0,0,0,0,8.2009e-4,0.015497,4.158,13.579,87.796,0.0019766,NaN,14.839,1010.3,340.29,0.013918,0.0094412
0.42354,26.472,124.86,275.84,124.9,276.25,0.40157,-4.7107e-5,0.40157,-0.0067212,3.0347,14.96,28.61,-80.6,9.7921,0.20217,-1.3883e-6,-20.467,-0.021019,209.87,19.636,0.0058763,6.7363e-5,43.108,36.21,1.659,0.36724,4729887,68.001,7.9611,0.6144,0.61447,0.30198,0.17488,0.13753,0.039938,0.067375,-1.4885e-4,0,0,0,0,-6.6506e-4,0.015993,4.158,13.579,87.493,0.0046507,NaN,14.828,1010.1,340.28,0.011303,0.0095744
0.43484,27.901,127.98,273.71,128.02,274.31,0.4369,-4.9267e-5,0.4369,-0.0064609,3.2233,18.167,28.61,-80.6,9.7921,0.36928,-3.5028e-6,-14.543,-0.018113,209.45,19.214,0.0058664,6.7319e-5,43.066,36.18,1.6562,0.3764,4847348,67.904,8.382,0.61568,0.61594,0.30177,0.17549,0.13842,0.07336,0.12151,-4.511e-4,0,0,0,0,-3.1963e-4,0.016392,4.158,13.579,87.291,0.0044057,NaN,14.819,1010,340.28,0.0059567,0.0097358
0.4408,28.668,129.61,272.79,129.65,273.47,0.45643,-5.0154e-5,0.45643,-0.0062958,3.3353,19.305,28.61,-80.6,9.7921,0.42017,-3.3808e-6,-10.156,-0.012988,209.16,18.925,0.0058597,6.7289e-5,43.056,36.159,1.6587,0.38121,4908871,67.842,8.6071,0.61636,0.6167,0.30166,0.17581,0.13889,0.083639,0.13854,-1.0709e-4,0,0,0,0,-1.52e-4,0.016601,4.158,13.579,87.218,0.0035241,NaN,14.814,1009.9,340.28,0.0050883,0.0099089
0.44589,29.331,130.99,271.83,131.04,272.55,0.47365,-5.0794e-5,0.47365,-0.0061443,3.4351,19.865,28.61,-80.6,9.7921,0.4402,-3.6699e-6,-5.9838,-0.005486,208.97,18.741,0.0058553,6.7269e-5,43.055,36.146,1.6616,0.38529,4961222,67.787,8.8009,0.61695,0.61732,0.30156,0.17609,0.1393,0.087727,0.14541,-2.3573e-4,0,0,0,0,-5.1649e-5,0.016779,4.158,13.579,87.176,0.0029605,NaN,14.809,1009.8,340.27,0.0047425,0.010085
0.45063,29.955,132.28,270.92,132.33,271.66,0.49017,-5.1306e-5,0.49017,-0.0059972,3.5299,20.019,28.61,-80.6,9.7921,0.43876,-3.4885e-6,-1.91,-0.0073129,208.81,18.576,0.0058515,6.7252e-5,43.06,36.134,1.6656,0.38909,5009840,67.735,8.9825,0.61751,0.61787,0.30147,0.17635,0.13968,0.08749,0.14587,1.8962e-4,0,0,0,0,-5.1602e-6,0.016944,4.158,13.579,87.158,0.0025416,NaN,14.805,1009.7,340.27,0.0046329,0.010284
0.45526,30.571,133.53,270.04,133.58,270.77,0.50674,-5.1737e-5,0.50674,-0.0058498,3.6224,19.81,28.61,-80.6,9.7921,0.41867,-3.0021e-6,2.0551,-0.011247,208.65,18.419,0.0058478,6.7235e-5,43.07,36.123,1.6709,0.39279,5057171,67.682,9.161,0.61805,0.61838,0.30139,0.17661,0.14006,0.083493,0.13935,-3.7993e-4,0,0,0,0,5.8622e-6,0.017105,4.158,13.579,87.158,0.0016781,NaN,14.801,1009.7,340.27,0.0047561,0.010435
0.46002,31.209,134.82,269.14,134.87,269.83,0.52419,-5.2125e-5,0.52419,-0.0056975,3.7154,19.236,28.61,-80.6,9.7921,0.38042,-3.0725e-6,5.9368,-0.010142,208.49,18.262,0.0058441,6.7219e-5,43.087,36.112,1.6776,0.39657,5105592,67.627,9.3452,0.61861,0.61889,0.30129,0.17687,0.14044,0.075839,0.12747,1.3139e-4,0,0,0,0,4.7992e-5,0.01727,4.158,13.579,87.177,6.5163e-4,NaN,14.797,1009.6,340.27,0.005098,0.010585
0.46512,31.9,136.19,268.18,136.24,268.8,0.54338,-5.2509e-5,0.54338,-0.0055367,3.8112,18.242,28.61,-80.6,9.7921,0.32187,-3.3311e-6,9.6733,-0.016514,208.33,18.097,0.0058402,6.7202e-5,43.11,36.1,1.686,0.40061,5157302,67.565,9.544,0.61922,0.61942,0.3012,0.17716,0.14086,0.064116,0.10775,1.5862e-4,0,0,0,0,1.2486e-4,0.017446,4.158,13.579,87.217,-8.7323e-4,NaN,14.793,1009.5,340.26,0.0059064,0.010773
